date,rm,branch,new_accounts,revenue_mil_vnd,margin_balance_bil_vnd,aum_bil_vnd,conversion_rate_pct
2025-09-10,RM_16,HN_HeadOffice,139,376.0,1478.1,44465.8,11.3
2025-09-10,RM_17,HN_HeadOffice,207,543.6,8787.3,3859.2,13.2
2025-09-10,RM_18,HaiPhong,83,894.0,1190.1,9195.8,4.9
2025-09-10,RM_19,HCM_Center,99,346.2,8354.5,5926.1,6.1
2025-09-10,RM_20,Online,62,137.0,8743.6,12033.9,5.8
2025-09-10,RM_21,HCM_Center,58,204.0,1650.5,15043.7,15.5
2025-09-10,RM_22,DaNang,146,482.9,4859.7,23843.6,6.5
2025-09-10,RM_23,HaiPhong,72,556.5,6614.8,39841.6,5.8
2025-09-10,RM_24,DaNang,121,83.9,7521.1,26022.0,14.7
2025-09-10,RM_25,HCM_Center,185,566.6,7976.3,34307.9,15.5
2025-09-10,RM_26,CanTho,141,832.5,3272.5,19808.3,10.2
2025-09-10,RM_27,CanTho,126,897.4,1025.6,33536.2,7.5
2025-09-10,RM_28,CanTho,38,571.6,2564.4,19248.9,17.9
2025-09-10,RM_29,HaiPhong,55,370.5,2979.3,31406.6,14.7
2025-09-10,RM_30,HCM_Center,161,118.9,6516.7,10946.5,4.9
2025-09-17,RM_01,Online,196,212.0,5659.3,21972.2,17.0
2025-09-17,RM_02,Online,212,611.3,1594.6,49125.2,4.1
2025-09-17,RM_03,DaNang,191,397.9,3682.5,18500.7,5.9
2025-09-17,RM_04,HN_HeadOffice,177,737.0,8557.7,15874.8,9.8
2025-09-17,RM_05,HN_HeadOffice,145,402.8,2391.6,43859.0,14.3
2025-09-17,RM_06,HN_HeadOffice,199,683.4,1034.0,17907.3,12.1
2025-09-17,RM_07,Online,45,748.8,5717.4,43333.0,11.3
2025-09-17,RM_08,HaiPhong,143,575.1,8232.2,9163.2,7.6
2025-09-17,RM_09,HN_HeadOffice,43,645.0,3807.2,28423.9,7.6
2025-09-17,RM_10,DaNang,53,133.2,1066.5,19541.1,9.9
2025-09-17,RM_11,Online,36,348.8,7132.3,35056.1,16.9
2025-09-17,RM_12,Online,118,776.2,3299.7,35671.9,13.8
2025-09-17,RM_13,Online,149,880.0,5599.2,30934.2,7.5
2025-09-17,RM_14,HCM_Center,192,160.3,6794.3,40921.3,10.8
2025-09-17,RM_15,HCM_Center,53,505.2,8980.7,27378.1,15.4
2025-09-17,RM_16,Online,209,503.8,4385.6,21214.8,4.8
2025-09-17,RM_17,HCM_Center,197,523.4,5337.5,7872.5,12.7
2025-09-17,RM_18,CanTho,190,529.1,2192.2,16282.2,16.8
2025-09-17,RM_19,CanTho,121,814.5,5521.6,42884.6,10.9
2025-09-17,RM_20,HN_HeadOffice,156,703.9,2906.1,33908.9,4.4
2025-09-17,RM_21,Online,67,95.9,6975.0,40437.4,11.1
2025-09-17,RM_22,DaNang,48,808.8,8674.3,46265.2,8.4
2025-09-17,RM_23,Online,175,806.4,8284.5,39379.3,15.0
2025-09-17,RM_24,Online,100,734.9,5325.5,20870.0,5.8
2025-09-17,RM_25,DaNang,219,126.9,2166.3,21508.2,8.6
2025-09-17,RM_26,HaiPhong,155,228.3,4999.2,8095.2,3.3
2025-09-17,RM_27,CanTho,188,404.9,4050.7,15774.6,10.7
2025-09-17,RM_28,CanTho,201,825.2,2832.2,47206.6,12.7
2025-09-17,RM_29,HaiPhong,175,826.1,3051.4,31604.0,13.4
2025-09-17,RM_30,DaNang,124,225.6,1023.9,45315.1,4.4
2025-09-24,RM_01,HCM_Center,96,654.5,3981.9,20452.4,15.2
2025-09-24,RM_02,HCM_Center,203,763.5,3142.2,21043.4,10.9
2025-09-24,RM_03,HaiPhong,95,131.2,635.7,26186.8,17.9
2025-09-24,RM_04,HN_HeadOffice,55,796.9,8890.4,48324.9,13.2
2025-09-24,RM_05,Online,190,718.2,1484.6,4084.1,7.4
2025-09-24,RM_06,HaiPhong,73,238.4,2123.5,11250.6,14.2
2025-09-24,RM_07,HCM_Center,199,537.7,4655.4,16469.4,11.9
2025-09-24,RM_08,CanTho,100,775.5,4245.2,6348.7,14.9
2025-09-24,RM_09,Online,110,174.6,1306.9,3128.2,17.4
2025-09-24,RM_10,HN_HeadOffice,141,272.5,8589.2,47499.9,5.4
2025-09-24,RM_11,DaNang,80,508.4,8974.7,28430.4,9.9
2025-09-24,RM_12,HCM_Center,137,470.2,1908.8,24088.3,17.6
2025-09-24,RM_13,DaNang,74,667.6,4312.7,6382.1,11.2
2025-09-24,RM_14,Online,107,860.1,2482.0,15469.3,6.5
2025-09-24,RM_15,HCM_Center,57,606.2,1171.5,31687.6,14.0
2025-09-24,RM_16,CanTho,186,844.0,6802.0,13892.4,6.2
2025-09-24,RM_17,HN_HeadOffice,148,337.5,7530.8,24834.9,17.1
2025-09-24,RM_18,HN_HeadOffice,84,711.9,8868.5,29777.5,4.8
2025-09-24,RM_19,Online,174,897.3,8162.8,42908.5,16.9
2025-09-24,RM_20,Online,45,881.9,2745.9,38189.4,16.8
2025-09-24,RM_21,HCM_Center,121,398.7,8789.2,9430.1,17.0
2025-09-24,RM_22,HaiPhong,121,191.6,4063.5,27101.1,5.3
2025-09-24,RM_23,HaiPhong,80,705.4,6425.3,6663.0,17.3
2025-09-24,RM_24,HaiPhong,198,504.5,3237.5,42373.3,14.4
2025-09-24,RM_25,HN_HeadOffice,148,814.9,5680.1,9529.9,8.7
2025-09-24,RM_26,HN_HeadOffice,103,470.9,1497.3,26784.3,10.0
2025-09-24,RM_27,HaiPhong,35,191.3,5441.8,22995.7,14.8
2025-09-24,RM_28,HCM_Center,213,795.9,1774.0,11852.4,16.2
2025-09-24,RM_29,Online,94,357.6,7738.7,27201.3,15.6
2025-09-24,RM_30,HN_HeadOffice,183,277.5,3188.1,5650.2,16.0
2025-10-01,RM_01,HCM_Center,101,504.2,5481.0,46370.4,17.1
2025-10-01,RM_02,CanTho,205,323.9,2054.4,28658.0,17.9
2025-10-01,RM_03,CanTho,195,855.5,2437.2,24999.4,9.0
2025-10-01,RM_04,DaNang,105,790.1,3689.2,11482.1,16.1
2025-10-01,RM_05,HaiPhong,64,476.9,5785.7,15389.7,11.9
2025-10-01,RM_06,HN_HeadOffice,154,522.5,927.9,33975.0,4.9
2025-10-01,RM_07,CanTho,182,733.0,4313.2,24842.0,4.0
2025-10-01,RM_08,DaNang,74,266.4,2013.0,28500.1,3.4
2025-10-01,RM_09,CanTho,141,602.1,8467.4,32903.2,13.7
2025-10-01,RM_10,CanTho,132,381.3,2999.4,29944.7,11.0
2025-10-01,RM_11,HaiPhong,52,701.6,689.9,16860.6,9.3
2025-10-01,RM_12,Online,58,673.8,5842.8,22886.7,17.5
2025-10-01,RM_13,HN_HeadOffice,103,349.2,1332.2,45844.8,10.6
2025-10-01,RM_14,CanTho,42,534.0,3860.6,31586.5,3.3
2025-10-01,RM_15,HN_HeadOffice,55,202.6,2993.1,44597.8,13.4
2025-10-01,RM_16,HaiPhong,198,434.2,2155.2,3097.7,16.5
2025-10-01,RM_17,HCM_Center,191,642.8,1533.0,31619.8,14.4
2025-10-01,RM_18,CanTho,193,433.1,1293.3,15783.2,14.3
2025-10-01,RM_19,HCM_Center,96,157.9,3179.4,21099.3,10.3
2025-10-01,RM_20,HCM_Center,143,132.2,6308.7,20120.4,9.9
2025-10-01,RM_21,HN_HeadOffice,105,242.6,5854.0,5105.0,12.3
2025-10-01,RM_22,CanTho,93,161.6,7871.1,33564.5,10.7
2025-10-01,RM_23,HN_HeadOffice,217,617.4,6035.5,26908.7,17.4
2025-10-01,RM_24,HCM_Center,153,754.3,8285.0,44664.2,6.2
2025-10-01,RM_25,CanTho,108,552.2,8632.0,37365.0,5.4
2025-10-01,RM_26,HCM_Center,151,845.1,3731.7,42379.6,6.4
2025-10-01,RM_27,Online,54,692.5,6856.4,44321.9,10.3
2025-10-01,RM_28,CanTho,179,197.7,6191.0,41060.8,5.1
2025-10-01,RM_29,HN_HeadOffice,191,870.6,5654.2,21401.3,10.7
2025-10-01,RM_30,DaNang,144,365.4,8916.5,9452.6,17.3
2025-10-08,RM_01,Online,102,469.8,8867.6,45786.3,3.9
2025-10-08,RM_02,DaNang,83,303.2,7184.1,4151.0,12.2
2025-10-08,RM_03,HaiPhong,42,874.2,7856.2,44853.3,15.6
2025-10-08,RM_04,Online,60,694.9,8600.4,29826.8,3.1
2025-10-08,RM_05,CanTho,207,611.0,8781.3,16129.9,6.2
2025-10-08,RM_06,HCM_Center,81,409.8,1870.3,35571.9,13.0
2025-10-08,RM_07,HN_HeadOffice,99,151.9,739.9,31892.2,10.9
2025-10-08,RM_08,HaiPhong,180,805.1,1559.1,19222.0,6.2
2025-10-08,RM_09,HaiPhong,168,498.5,5919.3,22569.1,11.9
2025-10-08,RM_10,CanTho,117,836.1,4089.9,26592.5,17.6
2025-10-08,RM_11,DaNang,143,761.1,7858.7,43342.5,7.8
2025-10-08,RM_12,HaiPhong,114,684.7,1506.6,13864.0,11.4
2025-10-08,RM_13,Online,193,216.6,1008.7,14619.6,3.6
2025-10-08,RM_14,DaNang,201,98.8,1378.8,30296.1,11.9
2025-10-08,RM_15,CanTho,164,315.2,3672.0,19857.8,11.2
2025-10-08,RM_16,Online,64,669.9,5452.1,8691.7,12.9
2025-10-08,RM_17,HCM_Center,198,138.4,1827.2,5759.4,14.3
2025-10-08,RM_18,DaNang,176,491.3,4389.2,20850.8,5.5
2025-10-08,RM_19,HaiPhong,142,168.8,1940.5,37992.7,14.3
2025-10-08,RM_20,HCM_Center,31,529.3,2834.7,14789.9,7.1
2025-10-08,RM_21,HCM_Center,193,449.0,2123.5,49404.1,14.5
2025-10-08,RM_22,CanTho,40,701.1,7121.5,33111.7,5.4
2025-10-08,RM_23,DaNang,109,394.8,3108.3,48926.5,5.5
2025-10-08,RM_24,Online,160,778.7,3045.5,35957.7,4.6
2025-10-08,RM_25,DaNang,127,379.6,3837.9,26342.5,8.4
2025-10-08,RM_26,HN_HeadOffice,150,230.2,2479.6,19760.6,10.9
2025-10-08,RM_27,CanTho,113,799.0,7782.3,30415.4,4.9
2025-10-08,RM_28,CanTho,188,259.5,1661.0,4697.0,11.8
2025-10-08,RM_29,DaNang,134,551.1,2147.5,35088.4,12.0
2025-10-08,RM_30,HaiPhong,84,685.8,5942.3,32204.0,14.9
2025-10-15,RM_01,CanTho,164,411.2,3185.7,28918.2,11.5
2025-10-15,RM_02,Online,52,292.7,6875.6,20491.8,16.1
2025-10-15,RM_03,HN_HeadOffice,143,574.0,4791.8,5214.7,15.2
2025-10-15,RM_04,Online,95,880.0,8655.1,4267.1,9.5
2025-10-15,RM_05,HCM_Center,201,772.7,5312.2,5152.2,16.7
2025-10-15,RM_06,CanTho,91,314.3,5860.2,10812.6,17.7
2025-10-15,RM_07,HCM_Center,134,429.5,6640.1,46895.4,14.5
2025-10-15,RM_08,CanTho,195,750.7,1315.1,26396.0,10.7
2025-10-15,RM_09,HaiPhong,32,749.2,2095.5,40622.2,16.0
2025-10-15,RM_10,CanTho,186,489.8,5839.4,43509.1,15.4
2025-10-15,RM_11,CanTho,81,667.8,1509.8,42769.5,12.0
2025-10-15,RM_12,HN_HeadOffice,34,341.1,4655.1,15986.1,16.6
2025-10-15,RM_13,DaNang,31,375.1,6064.5,18906.4,10.6
2025-10-15,RM_14,Online,111,274.0,1060.8,35166.8,17.7
2025-10-15,RM_15,HCM_Center,114,152.5,3799.8,36026.5,15.9
2025-10-15,RM_16,Online,69,354.9,5929.7,5971.0,9.0
2025-10-15,RM_17,DaNang,117,277.7,3674.7,10762.9,4.7
2025-10-15,RM_18,HaiPhong,165,411.5,4733.4,39927.0,6.0
2025-10-15,RM_19,Online,174,504.0,1601.6,26387.3,9.4
2025-10-15,RM_20,HCM_Center,175,157.9,4832.8,38764.8,14.3
2025-10-15,RM_21,DaNang,48,774.0,8668.7,21582.7,13.5
2025-10-15,RM_22,HN_HeadOffice,75,363.6,4470.6,37156.2,5.3
2025-10-15,RM_23,HaiPhong,158,549.0,7147.1,16505.6,12.8
2025-10-15,RM_24,HCM_Center,210,301.4,1921.0,16547.8,13.2
2025-10-15,RM_25,DaNang,200,732.8,7205.3,47712.2,10.4
2025-10-15,RM_26,CanTho,40,419.8,1918.5,28247.7,7.2
2025-10-15,RM_27,HaiPhong,64,120.7,8502.3,30528.2,9.9
2025-10-15,RM_28,HCM_Center,97,865.2,7902.6,22087.7,17.5
2025-10-15,RM_29,Online,120,605.0,8796.6,17347.2,11.8
2025-10-15,RM_30,HaiPhong,204,865.0,4877.1,21021.1,12.3
2025-10-22,RM_01,HCM_Center,145,799.1,6577.9,40025.1,14.2
2025-10-22,RM_02,DaNang,30,452.6,7314.5,12877.6,13.7
2025-10-22,RM_03,CanTho,201,473.0,2486.6,4276.5,9.7
2025-10-22,RM_04,DaNang,164,380.3,685.7,48984.8,15.9
2025-10-22,RM_05,HCM_Center,90,737.2,3446.6,23911.4,7.5
2025-10-22,RM_06,CanTho,175,181.2,7589.3,39076.6,8.6
2025-10-22,RM_07,DaNang,36,426.5,2727.2,32674.8,4.3
2025-10-22,RM_08,HN_HeadOffice,212,451.4,6038.0,40150.5,12.0
2025-10-22,RM_09,HN_HeadOffice,204,469.0,3141.8,6667.5,6.3
2025-10-22,RM_10,CanTho,201,254.4,5983.8,32598.9,11.9
2025-10-22,RM_11,DaNang,153,203.8,8154.2,29326.0,10.5
2025-10-22,RM_12,Online,108,444.2,4438.4,44383.0,8.0
2025-10-22,RM_13,DaNang,158,539.3,4177.6,37943.1,9.1
2025-10-22,RM_14,HaiPhong,206,259.7,2503.9,42255.1,16.3
2025-10-22,RM_15,DaNang,118,313.7,4251.3,18607.6,15.8
2025-10-22,RM_16,DaNang,48,385.2,552.6,33534.2,9.2
2025-10-22,RM_17,HaiPhong,141,552.7,4514.1,48025.8,11.5
2025-10-22,RM_18,Online,117,527.3,1244.1,46026.4,15.3
2025-10-22,RM_19,CanTho,190,735.4,1789.9,42350.0,17.4
2025-10-22,RM_20,HN_HeadOffice,116,314.6,5490.0,31936.0,10.7
2025-10-22,RM_21,HCM_Center,146,412.5,7591.9,13960.2,9.6
2025-10-22,RM_22,HaiPhong,100,500.0,1247.2,36488.7,14.1
2025-10-22,RM_23,HaiPhong,106,304.4,1804.6,41419.2,8.9
2025-10-22,RM_24,HN_HeadOffice,68,90.1,1075.2,42226.5,14.6
2025-10-22,RM_25,HaiPhong,44,639.5,7149.5,43111.0,14.8
2025-10-22,RM_26,CanTho,109,517.4,4844.6,19389.6,10.8
2025-10-22,RM_27,HaiPhong,180,168.4,7581.9,33518.8,10.0
2025-10-22,RM_28,HN_HeadOffice,34,367.5,1736.6,38714.8,8.1
2025-10-22,RM_29,HCM_Center,152,711.0,6022.1,38499.2,11.4
2025-10-22,RM_30,DaNang,122,305.2,8038.3,15268.4,7.8
2025-10-29,RM_01,HN_HeadOffice,173,874.8,7386.2,15696.2,5.7
2025-10-29,RM_02,DaNang,111,775.0,6249.5,44962.2,11.3
2025-10-29,RM_03,Online,34,246.3,3598.6,27204.6,8.3
2025-10-29,RM_04,HCM_Center,192,168.8,8983.5,23037.0,8.8
2025-10-29,RM_05,HN_HeadOffice,155,459.0,4560.8,19576.0,5.2
2025-10-29,RM_06,HaiPhong,131,897.0,3567.8,40769.8,3.1
2025-10-29,RM_07,HCM_Center,40,843.8,6413.6,47424.2,15.4
2025-10-29,RM_08,HN_HeadOffice,173,229.6,6330.0,5824.4,13.3
2025-10-29,RM_09,DaNang,60,327.3,2945.0,7219.5,10.6
2025-10-29,RM_10,DaNang,198,423.5,2839.1,25625.6,13.0
2025-10-29,RM_11,HN_HeadOffice,184,443.5,5206.3,5636.8,9.8
2025-10-29,RM_12,HCM_Center,207,494.9,3437.9,16107.8,5.1
2025-10-29,RM_13,HCM_Center,161,137.8,4480.9,40494.1,15.0
2025-10-29,RM_14,Online,68,208.8,5133.3,32221.5,17.0
2025-10-29,RM_15,DaNang,185,126.2,3625.5,15553.3,10.1
2025-10-29,RM_16,DaNang,74,320.9,4775.5,42958.9,10.0
2025-10-29,RM_17,DaNang,54,691.5,6879.6,42965.3,9.4
2025-10-29,RM_18,DaNang,180,673.5,6076.5,8949.1,9.7
2025-10-29,RM_19,HCM_Center,87,224.0,6954.9,5870.1,17.9
2025-10-29,RM_20,HCM_Center,131,844.3,2975.9,7533.1,7.3
2025-10-29,RM_21,HaiPhong,133,737.5,3767.6,13026.1,7.3
2025-10-29,RM_22,HaiPhong,137,747.7,2379.5,34446.0,13.8
2025-10-29,RM_23,DaNang,203,729.5,8318.0,34051.4,7.1
2025-10-29,RM_24,CanTho,167,393.9,3967.7,29197.9,5.5
2025-10-29,RM_25,CanTho,209,269.9,7515.5,22717.9,5.9
2025-10-29,RM_26,CanTho,198,795.8,1113.0,28813.7,9.8
2025-10-29,RM_27,Online,105,808.5,2605.3,23548.3,15.1
2025-10-29,RM_28,HN_HeadOffice,189,501.2,7154.2,48896.0,7.5
2025-10-29,RM_29,Online,175,823.7,5545.0,33542.8,8.2
2025-10-29,RM_30,Online,74,785.1,2329.0,23243.6,15.7
2025-11-05,RM_01,CanTho,106,227.3,1068.1,15229.9,4.4
2025-11-05,RM_02,HN_HeadOffice,216,144.9,6981.3,29435.7,8.4
2025-11-05,RM_03,HN_HeadOffice,170,330.5,2516.0,39275.7,9.2
2025-11-05,RM_04,Online,200,780.1,2831.6,24248.1,5.2
2025-11-05,RM_05,DaNang,112,240.6,5477.5,33589.9,15.4
2025-11-05,RM_06,HN_HeadOffice,157,243.7,1589.7,41633.4,7.8
2025-11-05,RM_07,CanTho,173,664.1,8607.1,34535.4,12.1
2025-11-05,RM_08,Online,218,702.9,6936.8,20599.3,4.2
2025-11-05,RM_09,CanTho,146,245.5,4478.3,34798.4,16.8
2025-11-05,RM_10,Online,187,746.9,2179.4,49776.1,11.4
2025-11-05,RM_11,HN_HeadOffice,163,866.6,3198.6,12967.9,5.4
2025-11-05,RM_12,HN_HeadOffice,200,605.6,2991.5,48862.5,7.2
2025-11-05,RM_13,HCM_Center,141,495.7,6238.5,20681.1,11.1
2025-11-05,RM_14,HCM_Center,104,378.3,4073.0,18106.2,17.3
2025-11-05,RM_15,DaNang,109,379.3,4467.4,29643.5,10.9
2025-11-05,RM_16,CanTho,53,420.7,6738.7,20232.0,17.2
2025-11-05,RM_17,HCM_Center,202,891.5,691.1,12946.1,10.7
2025-11-05,RM_18,DaNang,187,255.3,1594.9,28747.2,7.1
2025-11-05,RM_19,CanTho,155,548.0,1921.4,45029.6,9.0
2025-11-05,RM_20,DaNang,120,502.4,1686.3,29897.7,8.8
2025-11-05,RM_21,HaiPhong,157,543.8,4131.1,17919.6,15.4
2025-11-05,RM_22,HN_HeadOffice,147,292.5,1113.8,44914.9,11.2
2025-11-05,RM_23,CanTho,183,895.8,2866.5,43107.5,15.1
2025-11-05,RM_24,DaNang,129,113.8,8380.6,20428.4,9.4
2025-11-05,RM_25,DaNang,175,243.2,5304.5,29372.3,8.4
2025-11-05,RM_26,HaiPhong,47,743.3,4393.3,26826.0,17.5
2025-11-05,RM_27,DaNang,198,828.2,5872.0,19596.3,4.2
2025-11-05,RM_28,HCM_Center,154,620.6,7926.2,9136.2,8.2
2025-11-05,RM_29,HCM_Center,92,556.8,3276.1,19237.4,16.9
2025-11-05,RM_30,HaiPhong,64,315.6,3158.7,20126.6,8.1
2025-11-12,RM_01,Online,208,85.7,5103.1,30613.9,12.6
2025-11-12,RM_02,HCM_Center,181,503.4,5870.9,26777.4,6.3
2025-11-12,RM_03,HaiPhong,170,194.8,4120.7,5765.9,8.0
2025-11-12,RM_04,Online,205,199.6,3651.6,45832.9,5.4
2025-11-12,RM_05,DaNang,157,536.8,7788.6,26051.2,11.6
2025-11-12,RM_06,DaNang,125,537.8,6526.3,30115.7,5.3
2025-11-12,RM_07,HaiPhong,136,417.6,5677.4,6246.7,11.3
2025-11-12,RM_08,HaiPhong,65,512.0,6714.9,27651.9,8.7
2025-11-12,RM_09,DaNang,141,719.3,1127.4,20780.7,9.7
2025-11-12,RM_10,HaiPhong,165,119.2,3130.9,37046.6,14.0
2025-11-12,RM_11,HCM_Center,170,889.6,6245.4,8501.3,15.3
2025-11-12,RM_12,HaiPhong,44,212.9,1875.8,13516.5,4.1
2025-11-12,RM_13,Online,98,176.7,7215.4,18462.1,12.2
2025-11-12,RM_14,HN_HeadOffice,159,550.9,2827.3,21210.4,11.4
2025-11-12,RM_15,HN_HeadOffice,52,767.3,6766.9,19374.4,5.4
2025-11-12,RM_16,Online,178,659.3,8443.3,29930.2,10.2
2025-11-12,RM_17,HCM_Center,52,678.7,3374.9,15224.7,10.4
2025-11-12,RM_18,HN_HeadOffice,139,453.3,914.5,45953.7,10.1
2025-11-12,RM_19,HN_HeadOffice,214,474.3,1041.3,41380.0,12.3
2025-11-12,RM_20,Online,120,846.5,900.8,4269.2,6.0
2025-11-12,RM_21,HN_HeadOffice,199,318.8,6678.1,7975.8,4.9
2025-11-12,RM_22,HCM_Center,114,241.7,5871.8,41350.2,10.7
2025-11-12,RM_23,HN_HeadOffice,203,153.3,1784.6,18834.8,15.3
2025-11-12,RM_24,HN_HeadOffice,30,289.7,6405.1,38185.1,3.9
2025-11-12,RM_25,Online,133,410.7,2830.1,33470.6,4.5
2025-11-12,RM_26,HaiPhong,115,630.2,1036.2,28228.5,6.2
2025-11-12,RM_27,Online,74,262.6,8271.3,10963.8,14.4
2025-11-12,RM_28,DaNang,140,250.7,3121.1,26854.1,4.8
2025-11-12,RM_29,CanTho,53,492.1,4061.2,31527.6,6.6
2025-11-12,RM_30,DaNang,144,715.3,8018.7,3846.4,14.2
2025-11-19,RM_01,Online,168,812.7,8261.6,33398.4,8.3
2025-11-19,RM_02,HN_HeadOffice,213,308.2,5443.1,12551.0,14.5
2025-11-19,RM_03,HN_HeadOffice,51,827.1,2248.4,47183.8,7.3
2025-11-19,RM_04,DaNang,91,379.9,8033.3,6129.4,10.7
2025-11-19,RM_05,HCM_Center,172,195.0,6690.7,20549.8,14.3
2025-11-19,RM_06,HCM_Center,35,395.2,7687.1,34116.1,17.5
2025-11-19,RM_07,Online,74,229.6,8378.9,6355.2,16.7
2025-11-19,RM_08,CanTho,129,662.6,5983.3,49127.6,3.4
2025-11-19,RM_09,HaiPhong,70,98.0,7868.2,44787.2,5.1
2025-11-19,RM_10,HCM_Center,205,776.6,4645.2,4469.9,10.7
2025-11-19,RM_11,DaNang,62,219.8,3695.2,33184.0,14.9
2025-11-19,RM_12,DaNang,33,654.6,2762.3,29923.9,10.4
2025-11-19,RM_13,HaiPhong,200,869.3,6121.7,28199.9,10.2
2025-11-19,RM_14,HN_HeadOffice,198,710.7,4434.0,49562.5,12.4
2025-11-19,RM_15,Online,159,311.0,5122.5,21325.3,6.7
2025-11-19,RM_16,CanTho,73,647.0,3431.4,29478.6,9.1
2025-11-19,RM_17,Online,92,130.8,4238.9,26234.8,4.5
2025-11-19,RM_18,HN_HeadOffice,178,529.3,3198.1,28212.7,5.1
2025-11-19,RM_19,HaiPhong,45,191.9,4432.3,26902.2,17.4
2025-11-19,RM_20,DaNang,87,711.7,8510.1,19421.3,3.2
2025-11-19,RM_21,DaNang,134,862.4,8983.0,5272.5,7.9
2025-11-19,RM_22,CanTho,70,800.6,7561.8,25441.6,6.7
2025-11-19,RM_23,Online,85,866.8,5464.9,26793.7,14.6
2025-11-19,RM_24,DaNang,177,605.1,7756.2,38898.8,8.3
2025-11-19,RM_25,DaNang,156,342.5,5825.9,47172.5,8.5
2025-11-19,RM_26,Online,133,718.2,823.8,38199.2,11.9
2025-11-19,RM_27,HaiPhong,192,574.1,1591.6,16857.2,3.2
2025-11-19,RM_28,CanTho,192,414.9,4494.3,32477.6,15.6
2025-11-19,RM_29,DaNang,156,159.1,517.7,26730.9,6.5
2025-11-19,RM_30,DaNang,65,364.9,1229.1,28909.2,16.0
2025-11-26,RM_01,CanTho,85,635.1,8351.4,29357.7,11.5
2025-11-26,RM_02,HCM_Center,108,511.6,8502.8,5837.6,7.6
2025-11-26,RM_03,CanTho,184,158.0,8543.6,23658.0,13.8
2025-11-26,RM_04,HN_HeadOffice,188,440.1,5416.3,31643.5,4.5
2025-11-26,RM_05,Online,144,400.4,4807.5,7628.0,10.7
2025-11-26,RM_06,HaiPhong,120,621.0,5887.3,20194.9,15.3
2025-11-26,RM_07,DaNang,112,718.2,7381.4,9004.0,12.5
2025-11-26,RM_08,HN_HeadOffice,31,677.3,7265.5,22860.4,16.4
2025-11-26,RM_09,DaNang,206,501.4,7961.3,43259.8,7.5
2025-11-26,RM_10,HCM_Center,119,798.3,8528.1,23378.1,17.2
2025-11-26,RM_11,HCM_Center,146,246.3,8311.9,9557.2,11.8
2025-11-26,RM_12,HaiPhong,65,224.8,2511.5,26517.9,16.8
2025-11-26,RM_13,HCM_Center,185,659.9,3623.6,4696.6,12.0
2025-11-26,RM_14,HCM_Center,99,749.0,6027.8,49496.1,5.0
2025-11-26,RM_15,HCM_Center,66,759.2,2794.8,40765.7,4.2
2025-11-26,RM_16,HN_HeadOffice,165,634.3,8330.3,35778.8,5.6
2025-11-26,RM_17,HCM_Center,163,448.7,5430.7,18103.2,12.0
2025-11-26,RM_18,HCM_Center,134,271.2,8379.5,31930.9,12.1
2025-11-26,RM_19,DaNang,59,346.4,5925.5,47671.4,11.2
2025-11-26,RM_20,HN_HeadOffice,151,203.5,5720.8,25853.3,10.9
2025-11-26,RM_21,HCM_Center,209,797.1,7828.8,47726.4,13.1
2025-11-26,RM_22,CanTho,176,528.0,8868.5,40747.0,3.5
2025-11-26,RM_23,HN_HeadOffice,63,353.7,6233.0,11079.4,13.1
2025-11-26,RM_24,HaiPhong,212,738.8,1139.9,44985.9,13.4
2025-11-26,RM_25,HCM_Center,68,521.8,8868.9,6004.2,5.5
2025-11-26,RM_26,CanTho,69,281.9,6447.6,12605.1,5.3
2025-11-26,RM_27,CanTho,160,640.6,8817.7,18096.3,17.6
2025-11-26,RM_28,HN_HeadOffice,62,249.2,5485.3,13043.8,18.0
2025-11-26,RM_29,CanTho,87,464.3,7079.5,7074.1,14.0
2025-11-26,RM_30,HCM_Center,89,652.9,5780.4,42282.4,13.9
2025-12-03,RM_01,HaiPhong,102,439.1,7343.7,21362.7,8.3
2025-12-03,RM_02,CanTho,192,327.7,2026.1,37007.0,14.2
2025-12-03,RM_03,HN_HeadOffice,188,211.7,8186.1,4881.9,14.9
2025-12-03,RM_04,Online,146,613.0,4403.8,34328.8,3.2
2025-12-03,RM_05,Online,203,595.8,6547.7,10784.3,13.3
2025-12-03,RM_06,HN_HeadOffice,146,860.3,3852.1,20354.0,5.9
2025-12-03,RM_07,HCM_Center,71,187.8,8136.8,13947.8,4.1
2025-12-03,RM_08,HN_HeadOffice,78,264.3,712.7,20050.3,15.0
2025-12-03,RM_09,DaNang,129,582.2,1575.2,46403.7,17.4
2025-12-03,RM_10,HaiPhong,41,883.1,4279.6,29547.4,14.4
2025-12-03,RM_11,Online,44,868.7,7752.5,11391.7,6.3
2025-12-03,RM_12,CanTho,167,295.0,8128.1,30739.3,7.7
2025-12-03,RM_13,Online,215,146.1,8522.1,43234.0,7.6
2025-12-03,RM_14,HaiPhong,150,835.1,7372.3,15559.4,16.7
2025-12-03,RM_15,DaNang,119,165.6,6791.6,36333.9,9.1
2025-12-03,RM_16,HN_HeadOffice,106,633.1,7435.9,19178.8,9.0
2025-12-03,RM_17,HaiPhong,180,426.3,4917.0,26582.1,15.1
2025-12-03,RM_18,HN_HeadOffice,149,450.3,2213.5,6869.6,15.1
2025-12-03,RM_19,CanTho,128,779.2,1864.8,45711.2,6.0
2025-12-03,RM_20,HaiPhong,176,255.0,7120.3,17084.9,5.4
