date,product,revenue_mil_vnd,cost_mil_vnd,profit_mil_vnd
2025-11-06,Equity Brokerage,1219.0,633.1,585.9
2025-11-06,Margin Lending,873.4,332.1,541.3
2025-11-06,Derivatives,429.7,172.1,257.6
2025-11-06,Advisory,243.7,73.8,169.9
2025-11-06,Bond/Fund Distribution,395.0,170.6,224.4
2025-11-07,Equity Brokerage,1065.0,316.5,748.6
2025-11-07,Margin Lending,1003.7,327.7,676.1
2025-11-07,Derivatives,430.6,129.5,301.1
2025-11-07,Advisory,282.0,148.9,133.1
2025-11-07,Bond/Fund Distribution,220.7,119.7,101.1
2025-11-08,Equity Brokerage,1198.4,620.7,577.7
2025-11-08,Margin Lending,1024.2,538.2,486.0
2025-11-08,Derivatives,334.9,155.5,179.4
2025-11-08,Advisory,324.6,196.2,128.4
2025-11-08,Bond/Fund Distribution,142.0,67.0,75.1
2025-11-09,Equity Brokerage,1098.2,309.1,789.1
2025-11-09,Margin Lending,1006.7,503.2,503.6
2025-11-09,Derivatives,315.8,100.9,214.9
2025-11-09,Advisory,20.0,10.0,10.0
2025-11-09,Bond/Fund Distribution,188.7,99.8,88.9
2025-11-10,Equity Brokerage,1204.9,365.7,839.1
2025-11-10,Margin Lending,877.6,331.6,545.9
2025-11-10,Derivatives,469.1,279.7,189.4
2025-11-10,Advisory,189.1,54.9,134.2
2025-11-10,Bond/Fund Distribution,292.4,145.2,147.2
2025-11-11,Equity Brokerage,1076.0,489.3,586.7
2025-11-11,Margin Lending,900.6,332.5,568.0
2025-11-11,Derivatives,353.4,187.4,166.1
2025-11-11,Advisory,177.8,51.4,126.4
2025-11-11,Bond/Fund Distribution,375.6,129.4,246.2
2025-11-12,Equity Brokerage,1264.1,384.1,879.9
2025-11-12,Margin Lending,986.2,333.1,653.1
2025-11-12,Derivatives,369.3,182.4,186.9
2025-11-12,Advisory,285.0,135.3,149.7
2025-11-12,Bond/Fund Distribution,310.0,153.2,156.8
2025-11-13,Equity Brokerage,1281.5,685.5,596.0
2025-11-13,Margin Lending,845.6,396.4,449.2
2025-11-13,Derivatives,569.3,333.7,235.6
2025-11-13,Advisory,184.6,61.5,123.1
2025-11-13,Bond/Fund Distribution,292.4,95.6,196.8
2025-11-14,Equity Brokerage,1310.9,446.8,864.2
2025-11-14,Margin Lending,922.0,299.0,623.0
2025-11-14,Derivatives,304.9,174.3,130.6
2025-11-14,Advisory,234.5,75.9,158.6
2025-11-14,Bond/Fund Distribution,162.4,54.2,108.1
2025-11-15,Equity Brokerage,1266.6,611.0,655.6
2025-11-15,Margin Lending,915.6,383.7,531.9
2025-11-15,Derivatives,212.2,62.8,149.4
2025-11-15,Advisory,156.0,75.6,80.5
2025-11-15,Bond/Fund Distribution,352.5,159.1,193.3
2025-11-16,Equity Brokerage,1223.7,662.2,561.5
2025-11-16,Margin Lending,846.5,306.0,540.4
2025-11-16,Derivatives,307.1,166.1,141.0
2025-11-16,Advisory,125.7,66.2,59.5
2025-11-16,Bond/Fund Distribution,356.1,170.2,185.9
2025-11-17,Equity Brokerage,1342.4,725.4,616.9
2025-11-17,Margin Lending,1071.7,419.8,651.9
2025-11-17,Derivatives,253.9,76.7,177.2
2025-11-17,Advisory,195.8,98.4,97.4
2025-11-17,Bond/Fund Distribution,286.5,106.4,180.1
2025-11-18,Equity Brokerage,1164.2,358.3,805.9
2025-11-18,Margin Lending,977.0,545.6,431.3
2025-11-18,Derivatives,219.4,109.9,109.5
2025-11-18,Advisory,311.4,147.3,164.1
2025-11-18,Bond/Fund Distribution,263.0,142.7,120.3
2025-11-19,Equity Brokerage,1355.8,499.2,856.6
2025-11-19,Margin Lending,978.4,349.6,628.8
2025-11-19,Derivatives,312.8,182.6,130.3
2025-11-19,Advisory,148.6,72.3,76.3
2025-11-19,Bond/Fund Distribution,291.2,101.6,189.7
2025-11-20,Equity Brokerage,1092.6,664.2,428.5
2025-11-20,Margin Lending,952.9,399.7,553.2
2025-11-20,Derivatives,430.9,217.1,213.9
2025-11-20,Advisory,239.3,98.3,141.0
2025-11-20,Bond/Fund Distribution,232.4,75.0,157.4
2025-11-21,Equity Brokerage,1173.0,708.3,464.7
2025-11-21,Margin Lending,1109.9,506.9,603.0
2025-11-21,Derivatives,351.4,107.6,243.8
2025-11-21,Advisory,162.6,52.9,109.8
2025-11-21,Bond/Fund Distribution,356.4,197.8,158.6
2025-11-22,Equity Brokerage,1199.3,407.7,791.6
2025-11-22,Margin Lending,923.6,446.5,477.1
2025-11-22,Derivatives,483.2,279.7,203.5
2025-11-22,Advisory,20.0,10.0,10.0
2025-11-22,Bond/Fund Distribution,243.2,118.2,125.0
2025-11-23,Equity Brokerage,1277.0,561.3,715.7
2025-11-23,Margin Lending,925.0,449.9,475.1
2025-11-23,Derivatives,312.7,144.0,168.7
2025-11-23,Advisory,211.8,107.5,104.3
2025-11-23,Bond/Fund Distribution,373.0,144.4,228.6
2025-11-24,Equity Brokerage,1333.6,572.3,761.3
2025-11-24,Margin Lending,863.3,344.5,518.8
2025-11-24,Derivatives,478.4,250.9,227.5
2025-11-24,Advisory,33.0,10.0,23.5
2025-11-24,Bond/Fund Distribution,182.9,93.0,89.9
2025-11-25,Equity Brokerage,1278.4,659.7,618.7
2025-11-25,Margin Lending,874.4,454.2,420.2
2025-11-25,Derivatives,493.4,281.1,212.3
2025-11-25,Advisory,272.1,162.5,109.5
2025-11-25,Bond/Fund Distribution,273.6,148.2,125.4
2025-11-26,Equity Brokerage,1311.1,459.0,852.1
2025-11-26,Margin Lending,839.4,238.6,600.8
2025-11-26,Derivatives,342.1,125.6,216.6
2025-11-26,Advisory,364.5,164.3,200.2
2025-11-26,Bond/Fund Distribution,162.0,97.7,64.3
2025-11-27,Equity Brokerage,1230.9,452.4,778.5
2025-11-27,Margin Lending,897.1,529.7,367.4
2025-11-27,Derivatives,374.5,199.3,175.2
2025-11-27,Advisory,164.6,86.4,78.2
2025-11-27,Bond/Fund Distribution,169.5,73.1,96.4
2025-11-28,Equity Brokerage,1289.4,613.6,675.8
2025-11-28,Margin Lending,929.1,402.9,526.2
2025-11-28,Derivatives,356.6,165.3,191.3
2025-11-28,Advisory,205.4,83.4,122.0
2025-11-28,Bond/Fund Distribution,207.8,104.3,103.6
2025-11-29,Equity Brokerage,1243.6,720.8,522.8
2025-11-29,Margin Lending,1007.0,375.4,631.6
2025-11-29,Derivatives,558.7,167.4,391.3
2025-11-29,Advisory,165.5,78.8,86.6
2025-11-29,Bond/Fund Distribution,254.2,149.2,105.0
2025-11-30,Equity Brokerage,1165.7,611.9,553.8
2025-11-30,Margin Lending,954.1,271.4,682.7
2025-11-30,Derivatives,464.8,159.1,305.7
2025-11-30,Advisory,156.6,45.9,110.7
2025-11-30,Bond/Fund Distribution,281.8,143.2,138.7
2025-12-01,Equity Brokerage,1145.6,563.0,582.6
2025-12-01,Margin Lending,905.3,287.1,618.2
2025-12-01,Derivatives,301.5,179.4,122.0
2025-12-01,Advisory,190.6,94.0,96.5
2025-12-01,Bond/Fund Distribution,146.7,80.2,66.5
2025-12-02,Equity Brokerage,1230.8,368.4,862.3
2025-12-02,Margin Lending,1000.0,458.1,541.9
2025-12-02,Derivatives,315.7,117.5,198.2
2025-12-02,Advisory,227.3,117.8,109.5
2025-12-02,Bond/Fund Distribution,235.2,70.5,164.7
2025-12-03,Equity Brokerage,1217.2,412.4,804.8
2025-12-03,Margin Lending,968.8,571.0,397.8
2025-12-03,Derivatives,264.4,160.4,104.0
2025-12-03,Advisory,133.2,78.1,55.1
2025-12-03,Bond/Fund Distribution,262.5,149.3,113.2
2025-12-04,Equity Brokerage,1394.2,617.7,776.5
2025-12-04,Margin Lending,841.2,361.0,480.2
2025-12-04,Derivatives,261.6,122.6,139.0
2025-12-04,Advisory,184.2,85.1,99.0
2025-12-04,Bond/Fund Distribution,264.0,91.7,172.4
2025-12-05,Equity Brokerage,1180.8,465.3,715.4
2025-12-05,Margin Lending,884.5,348.3,536.2
2025-12-05,Derivatives,398.7,116.6,282.2
2025-12-05,Advisory,212.9,115.8,97.1
2025-12-05,Bond/Fund Distribution,307.5,147.4,160.1
2025-12-06,Equity Brokerage,1170.9,672.1,498.8
2025-12-06,Margin Lending,1030.8,541.8,489.0
2025-12-06,Derivatives,309.4,102.6,206.8
2025-12-06,Advisory,28.4,13.4,15.0
2025-12-06,Bond/Fund Distribution,270.4,160.5,109.9
2025-12-07,Equity Brokerage,1154.9,600.7,554.3
2025-12-07,Margin Lending,963.6,383.1,580.4
2025-12-07,Derivatives,350.2,112.9,237.3
2025-12-07,Advisory,97.1,35.9,61.2
2025-12-07,Bond/Fund Distribution,64.9,36.3,28.7
2025-12-08,Equity Brokerage,1136.5,628.2,508.3
2025-12-08,Margin Lending,1125.4,321.8,803.6
2025-12-08,Derivatives,419.0,245.5,173.5
2025-12-08,Advisory,150.8,82.9,67.9
2025-12-08,Bond/Fund Distribution,319.6,195.7,123.8
2025-12-09,Equity Brokerage,1168.6,428.2,740.5
2025-12-09,Margin Lending,872.9,268.3,604.6
2025-12-09,Derivatives,411.7,132.7,279.1
2025-12-09,Advisory,161.9,93.2,68.6
2025-12-09,Bond/Fund Distribution,134.9,53.3,81.6
2025-12-10,Equity Brokerage,1108.8,457.1,651.7
2025-12-10,Margin Lending,982.8,591.3,391.6
2025-12-10,Derivatives,442.2,152.0,290.2
2025-12-10,Advisory,55.0,33.0,22.0
2025-12-10,Bond/Fund Distribution,294.3,142.3,152.0
2025-12-11,Equity Brokerage,1161.4,537.8,623.7
2025-12-11,Margin Lending,835.0,312.4,522.6
2025-12-11,Derivatives,307.1,170.2,136.9
2025-12-11,Advisory,84.9,41.9,43.0
2025-12-11,Bond/Fund Distribution,82.2,50.8,31.4
2025-12-12,Equity Brokerage,1078.6,629.1,449.5
2025-12-12,Margin Lending,843.1,447.7,395.4
2025-12-12,Derivatives,404.8,242.1,162.8
2025-12-12,Advisory,115.5,44.6,70.9
2025-12-12,Bond/Fund Distribution,142.3,76.4,65.9
2025-12-13,Equity Brokerage,1096.6,338.3,758.3
2025-12-13,Margin Lending,881.2,426.7,454.5
2025-12-13,Derivatives,362.6,180.0,182.6
2025-12-13,Advisory,347.6,109.8,237.8
2025-12-13,Bond/Fund Distribution,210.4,82.7,127.6
2025-12-14,Equity Brokerage,1174.9,381.2,793.6
2025-12-14,Margin Lending,1008.9,291.7,717.2
2025-12-14,Derivatives,424.3,187.6,236.7
2025-12-14,Advisory,21.0,12.9,10.0
2025-12-14,Bond/Fund Distribution,365.8,193.8,172.1
2025-12-15,Equity Brokerage,1200.2,553.6,646.5
2025-12-15,Margin Lending,951.7,269.7,682.0
2025-12-15,Derivatives,437.4,222.0,215.4
2025-12-15,Advisory,91.8,28.8,63.0
2025-12-15,Bond/Fund Distribution,374.3,192.5,181.8
2025-12-16,Equity Brokerage,1336.8,552.4,784.5
2025-12-16,Margin Lending,1018.6,553.3,465.3
2025-12-16,Derivatives,446.5,219.1,227.4
2025-12-16,Advisory,175.1,69.9,105.3
2025-12-16,Bond/Fund Distribution,312.6,171.5,141.1
2025-12-17,Equity Brokerage,1226.0,432.7,793.2
2025-12-17,Margin Lending,888.8,431.9,456.9
2025-12-17,Derivatives,408.7,201.9,206.7
2025-12-17,Advisory,121.0,45.0,76.0
2025-12-17,Bond/Fund Distribution,290.6,118.1,172.5
2025-12-18,Equity Brokerage,1261.4,560.9,700.6
2025-12-18,Margin Lending,872.3,345.5,526.8
2025-12-18,Derivatives,425.1,222.2,202.9
2025-12-18,Advisory,64.3,27.7,36.6
2025-12-18,Bond/Fund Distribution,213.6,123.5,90.1
2025-12-19,Equity Brokerage,1228.6,453.1,775.5
2025-12-19,Margin Lending,927.7,362.0,565.7
2025-12-19,Derivatives,482.0,161.3,320.7
2025-12-19,Advisory,221.7,93.6,128.0
2025-12-19,Bond/Fund Distribution,20.0,10.0,10.0
2025-12-20,Equity Brokerage,1179.9,713.9,465.9
2025-12-20,Margin Lending,990.8,282.2,708.6
2025-12-20,Derivatives,330.3,96.8,233.5
2025-12-20,Advisory,20.0,10.0,10.0
2025-12-20,Bond/Fund Distribution,382.4,126.1,256.3
2025-12-21,Equity Brokerage,1293.9,526.1,767.9
2025-12-21,Margin Lending,854.1,435.0,419.0
2025-12-21,Derivatives,422.3,221.2,201.1
2025-12-21,Advisory,210.8,68.9,141.9
2025-12-21,Bond/Fund Distribution,243.1,90.9,152.2
2025-12-22,Equity Brokerage,1281.2,547.8,733.3
2025-12-22,Margin Lending,898.1,529.5,368.7
2025-12-22,Derivatives,254.1,86.6,167.4
2025-12-22,Advisory,259.8,85.7,174.1
2025-12-22,Bond/Fund Distribution,117.1,67.9,49.3
2025-12-23,Equity Brokerage,1127.1,360.9,766.3
2025-12-23,Margin Lending,1043.1,380.3,662.8
2025-12-23,Derivatives,361.3,173.0,188.3
2025-12-23,Advisory,389.4,168.1,221.3
2025-12-23,Bond/Fund Distribution,253.9,133.7,120.2
2025-12-24,Equity Brokerage,1275.5,446.9,828.6
2025-12-24,Margin Lending,941.4,533.0,408.4
2025-12-24,Derivatives,357.2,152.9,204.3
2025-12-24,Advisory,58.6,33.6,25.1
2025-12-24,Bond/Fund Distribution,219.3,77.0,142.3
2025-12-25,Equity Brokerage,1195.3,733.5,461.8
2025-12-25,Margin Lending,1013.4,320.6,692.8
2025-12-25,Derivatives,370.5,190.5,180.0
2025-12-25,Advisory,101.4,47.3,54.1
2025-12-25,Bond/Fund Distribution,215.8,76.5,139.2
2025-12-26,Equity Brokerage,1170.3,511.5,658.8
2025-12-26,Margin Lending,815.2,390.3,424.9
2025-12-26,Derivatives,504.8,270.0,234.8
2025-12-26,Advisory,127.0,36.3,90.8
2025-12-26,Bond/Fund Distribution,252.6,147.9,104.8
2025-12-27,Equity Brokerage,1273.6,576.9,696.7
2025-12-27,Margin Lending,945.1,464.8,480.3
2025-12-27,Derivatives,332.3,119.2,213.2
2025-12-27,Advisory,151.0,49.3,101.7
2025-12-27,Bond/Fund Distribution,369.7,139.1,230.6
2025-12-28,Equity Brokerage,1159.9,641.6,518.3
2025-12-28,Margin Lending,1017.4,586.6,430.7
2025-12-28,Derivatives,416.8,206.3,210.5
2025-12-28,Advisory,88.4,52.7,35.7
2025-12-28,Bond/Fund Distribution,195.0,110.2,84.7
2025-12-29,Equity Brokerage,1222.9,431.6,791.3
2025-12-29,Margin Lending,891.7,420.7,471.0
2025-12-29,Derivatives,310.0,142.1,167.9
2025-12-29,Advisory,213.3,100.1,113.3
2025-12-29,Bond/Fund Distribution,285.6,83.8,201.7
2025-12-30,Equity Brokerage,1187.1,705.3,481.8
2025-12-30,Margin Lending,1007.7,498.3,509.4
2025-12-30,Derivatives,234.1,88.7,145.4
2025-12-30,Advisory,164.1,46.2,117.9
2025-12-30,Bond/Fund Distribution,55.8,25.8,30.0
2025-12-31,Equity Brokerage,1334.4,815.0,519.4
2025-12-31,Margin Lending,925.3,315.0,610.3
2025-12-31,Derivatives,355.1,200.6,154.5
2025-12-31,Advisory,111.3,62.0,49.3
2025-12-31,Bond/Fund Distribution,214.1,92.6,121.5
2026-01-01,Equity Brokerage,1108.2,564.1,544.1
2026-01-01,Margin Lending,964.7,503.1,461.7
2026-01-01,Derivatives,497.9,304.6,193.3
2026-01-01,Advisory,258.1,155.6,102.5
2026-01-01,Bond/Fund Distribution,256.8,141.0,115.8
2026-01-02,Equity Brokerage,1356.9,538.5,818.3
2026-01-02,Margin Lending,1035.8,553.9,482.0
2026-01-02,Derivatives,296.9,157.9,139.0
2026-01-02,Advisory,101.2,61.1,40.0
2026-01-02,Bond/Fund Distribution,230.2,102.7,127.5
2026-01-03,Equity Brokerage,1231.9,636.3,595.5
2026-01-03,Margin Lending,997.1,607.7,389.4
2026-01-03,Derivatives,400.9,230.7,170.2
2026-01-03,Advisory,24.9,10.5,14.4
2026-01-03,Bond/Fund Distribution,304.3,86.6,217.7
2026-01-04,Equity Brokerage,1336.6,417.0,919.5
2026-01-04,Margin Lending,1002.5,502.8,499.7
2026-01-04,Derivatives,548.5,323.6,224.9
2026-01-04,Advisory,50.0,23.8,26.3
2026-01-04,Bond/Fund Distribution,261.0,122.2,138.8
2026-01-05,Equity Brokerage,1328.5,679.3,649.2
2026-01-05,Margin Lending,721.0,375.7,345.3
2026-01-05,Derivatives,403.7,133.9,269.8
2026-01-05,Advisory,20.0,10.0,10.0
2026-01-05,Bond/Fund Distribution,171.4,77.9,93.5
2026-01-06,Equity Brokerage,1208.1,443.4,764.7
2026-01-06,Margin Lending,1030.7,319.5,711.2
2026-01-06,Derivatives,414.7,175.4,239.3
2026-01-06,Advisory,183.6,73.0,110.6
2026-01-06,Bond/Fund Distribution,269.6,101.2,168.4
2026-01-07,Equity Brokerage,1170.7,493.7,677.0
2026-01-07,Margin Lending,948.2,503.2,445.0
2026-01-07,Derivatives,320.9,93.3,227.6
2026-01-07,Advisory,158.1,62.4,95.6
2026-01-07,Bond/Fund Distribution,309.3,104.1,205.2
2026-01-08,Equity Brokerage,1181.2,567.1,614.1
2026-01-08,Margin Lending,998.4,509.1,489.3
2026-01-08,Derivatives,457.2,178.6,278.6
2026-01-08,Advisory,170.3,50.4,119.9
2026-01-08,Bond/Fund Distribution,305.6,171.4,134.1
2026-01-09,Equity Brokerage,1324.8,638.3,686.5
2026-01-09,Margin Lending,929.3,305.4,623.9
2026-01-09,Derivatives,461.7,138.7,323.0
2026-01-09,Advisory,147.2,71.2,76.0
2026-01-09,Bond/Fund Distribution,241.5,145.3,96.2
2026-01-10,Equity Brokerage,1134.6,566.0,568.6
2026-01-10,Margin Lending,1036.6,401.1,635.6
2026-01-10,Derivatives,384.5,223.5,161.1
2026-01-10,Advisory,165.1,90.1,75.0
2026-01-10,Bond/Fund Distribution,91.9,27.8,64.1
2026-01-11,Equity Brokerage,1219.6,531.8,687.8
2026-01-11,Margin Lending,913.6,349.3,564.2
2026-01-11,Derivatives,250.8,135.5,115.3
2026-01-11,Advisory,199.4,111.6,87.8
2026-01-11,Bond/Fund Distribution,192.5,116.5,76.0
2026-01-12,Equity Brokerage,1131.1,342.8,788.3
2026-01-12,Margin Lending,975.4,602.3,373.2
2026-01-12,Derivatives,359.3,174.4,184.9
2026-01-12,Advisory,146.7,63.8,82.9
2026-01-12,Bond/Fund Distribution,153.8,88.1,65.7
2026-01-13,Equity Brokerage,1225.2,712.1,513.1
2026-01-13,Margin Lending,971.7,565.5,406.3
2026-01-13,Derivatives,383.0,211.1,171.9
2026-01-13,Advisory,302.7,105.4,197.4
2026-01-13,Bond/Fund Distribution,231.6,129.5,102.1
2026-01-14,Equity Brokerage,1216.4,490.6,725.8
2026-01-14,Margin Lending,932.0,447.9,484.0
2026-01-14,Derivatives,496.0,229.3,266.7
2026-01-14,Advisory,134.2,58.5,75.7
2026-01-14,Bond/Fund Distribution,370.4,191.8,178.5
2026-01-15,Equity Brokerage,1166.2,388.6,777.6
2026-01-15,Margin Lending,910.8,516.1,394.8
2026-01-15,Derivatives,405.7,180.3,225.4
2026-01-15,Advisory,348.3,185.5,162.8
2026-01-15,Bond/Fund Distribution,256.7,105.1,151.5
2026-01-16,Equity Brokerage,1288.1,797.3,490.8
2026-01-16,Margin Lending,795.4,396.8,398.6
2026-01-16,Derivatives,389.1,120.2,268.9
2026-01-16,Advisory,126.7,65.2,61.5
2026-01-16,Bond/Fund Distribution,275.2,103.4,171.8
2026-01-17,Equity Brokerage,1205.0,705.4,499.5
2026-01-17,Margin Lending,948.7,277.0,671.7
2026-01-17,Derivatives,206.3,91.4,114.9
2026-01-17,Advisory,211.3,77.0,134.4
2026-01-17,Bond/Fund Distribution,212.0,112.8,99.3
2026-01-18,Equity Brokerage,1256.6,356.9,899.6
2026-01-18,Margin Lending,887.1,460.7,426.5
2026-01-18,Derivatives,352.1,203.3,148.8
2026-01-18,Advisory,99.6,59.7,39.9
2026-01-18,Bond/Fund Distribution,278.9,135.7,143.3
2026-01-19,Equity Brokerage,1299.9,759.5,540.5
2026-01-19,Margin Lending,980.3,587.1,393.1
2026-01-19,Derivatives,372.8,222.1,150.7
2026-01-19,Advisory,163.6,99.3,64.3
2026-01-19,Bond/Fund Distribution,311.8,91.8,220.1
2026-01-20,Equity Brokerage,1272.4,573.8,698.6
2026-01-20,Margin Lending,912.9,553.6,359.2
2026-01-20,Derivatives,335.8,188.7,147.0
2026-01-20,Advisory,86.8,32.9,53.9
2026-01-20,Bond/Fund Distribution,327.5,94.7,232.8
2026-01-21,Equity Brokerage,1206.9,639.3,567.6
2026-01-21,Margin Lending,1010.3,485.1,525.3
2026-01-21,Derivatives,425.3,175.5,249.8
2026-01-21,Advisory,204.4,70.7,133.7
2026-01-21,Bond/Fund Distribution,204.6,70.8,133.9
2026-01-22,Equity Brokerage,1221.0,628.5,592.5
2026-01-22,Margin Lending,998.7,325.0,673.6
2026-01-22,Derivatives,374.8,109.8,264.9
2026-01-22,Advisory,32.9,16.5,16.5
2026-01-22,Bond/Fund Distribution,239.6,130.1,109.5
2026-01-23,Equity Brokerage,1180.5,620.0,560.5
2026-01-23,Margin Lending,892.5,260.1,632.4
2026-01-23,Derivatives,260.8,104.2,156.6
2026-01-23,Advisory,20.0,10.0,10.0
2026-01-23,Bond/Fund Distribution,345.7,127.1,218.7
2026-01-24,Equity Brokerage,1177.7,416.2,761.5
2026-01-24,Margin Lending,1002.4,490.5,511.9
2026-01-24,Derivatives,305.2,97.2,208.1
2026-01-24,Advisory,103.3,50.9,52.4
2026-01-24,Bond/Fund Distribution,130.7,64.5,66.2
2026-01-25,Equity Brokerage,1195.8,376.6,819.2
2026-01-25,Margin Lending,1099.2,502.6,596.6
2026-01-25,Derivatives,326.3,127.9,198.4
2026-01-25,Advisory,72.3,24.4,47.8
2026-01-25,Bond/Fund Distribution,304.1,126.8,177.3
2026-01-26,Equity Brokerage,1240.5,540.9,699.5
2026-01-26,Margin Lending,932.2,271.9,660.3
2026-01-26,Derivatives,334.4,180.4,154.0
2026-01-26,Advisory,144.3,71.4,72.9
2026-01-26,Bond/Fund Distribution,402.8,119.0,283.8
2026-01-27,Equity Brokerage,1286.1,596.9,689.2
2026-01-27,Margin Lending,954.3,575.4,379.0
2026-01-27,Derivatives,416.0,252.8,163.1
2026-01-27,Advisory,135.5,70.8,64.7
2026-01-27,Bond/Fund Distribution,184.3,87.1,97.3
2026-01-28,Equity Brokerage,1258.6,686.2,572.4
2026-01-28,Margin Lending,820.7,412.2,408.5
2026-01-28,Derivatives,374.2,211.3,162.9
2026-01-28,Advisory,179.4,101.9,77.5
2026-01-28,Bond/Fund Distribution,255.4,101.9,153.5
2026-01-29,Equity Brokerage,1217.2,557.4,659.7
2026-01-29,Margin Lending,999.0,564.7,434.3
2026-01-29,Derivatives,425.0,260.6,164.5
2026-01-29,Advisory,290.2,150.0,140.2
2026-01-29,Bond/Fund Distribution,253.8,101.4,152.4
2026-01-30,Equity Brokerage,1075.9,497.3,578.6
2026-01-30,Margin Lending,882.2,380.8,501.3
2026-01-30,Derivatives,399.1,236.1,163.0
2026-01-30,Advisory,135.3,52.6,82.7
2026-01-30,Bond/Fund Distribution,85.3,31.3,54.1
2026-01-31,Equity Brokerage,1232.9,597.1,635.7
2026-01-31,Margin Lending,931.5,263.2,668.3
2026-01-31,Derivatives,332.8,97.1,235.7
2026-01-31,Advisory,61.8,29.2,32.6
2026-01-31,Bond/Fund Distribution,262.8,131.9,130.9
2026-02-01,Equity Brokerage,1201.7,509.6,692.0
2026-02-01,Margin Lending,1031.6,563.7,467.9
2026-02-01,Derivatives,408.5,167.2,241.3
2026-02-01,Advisory,206.0,92.3,113.7
2026-02-01,Bond/Fund Distribution,324.4,124.1,200.3
2026-02-02,Equity Brokerage,1295.8,448.2,847.6
2026-02-02,Margin Lending,912.5,347.3,565.2
2026-02-02,Derivatives,362.3,108.8,253.5
2026-02-02,Advisory,197.4,75.1,122.3
2026-02-02,Bond/Fund Distribution,222.7,99.8,122.8
2026-02-03,Equity Brokerage,1152.5,418.7,733.8
2026-02-03,Margin Lending,991.6,541.1,450.5
2026-02-03,Derivatives,336.4,189.9,146.5
2026-02-03,Advisory,223.2,90.7,132.6
2026-02-03,Bond/Fund Distribution,234.6,77.5,157.1
2026-02-04,Equity Brokerage,1230.4,430.6,799.9
2026-02-04,Margin Lending,1127.8,584.0,543.8
2026-02-04,Derivatives,414.3,140.4,274.0
2026-02-04,Advisory,254.3,103.3,151.0
2026-02-04,Bond/Fund Distribution,393.7,223.3,170.4
2026-02-05,Equity Brokerage,1213.9,701.5,512.4
2026-02-05,Margin Lending,910.8,273.7,637.1
2026-02-05,Derivatives,380.0,164.1,215.9
2026-02-05,Advisory,177.8,62.5,115.3
2026-02-05,Bond/Fund Distribution,353.4,115.6,237.8
2026-02-06,Equity Brokerage,1239.3,708.3,531.0
2026-02-06,Margin Lending,1098.8,435.4,663.4
2026-02-06,Derivatives,375.9,200.5,175.4
2026-02-06,Advisory,197.8,60.3,137.5
2026-02-06,Bond/Fund Distribution,192.8,64.3,128.4
2026-02-07,Equity Brokerage,1121.4,431.4,690.1
2026-02-07,Margin Lending,933.0,556.9,376.1
2026-02-07,Derivatives,407.8,225.0,182.8
2026-02-07,Advisory,188.0,91.3,96.7
2026-02-07,Bond/Fund Distribution,204.9,63.5,141.4
2026-02-08,Equity Brokerage,1309.9,503.5,806.4
2026-02-08,Margin Lending,926.4,265.7,660.7
2026-02-08,Derivatives,248.9,136.1,112.8
2026-02-08,Advisory,151.5,49.6,101.9
2026-02-08,Bond/Fund Distribution,288.7,153.6,135.1
2026-02-09,Equity Brokerage,1296.6,446.5,850.1
2026-02-09,Margin Lending,1069.5,636.7,432.8
2026-02-09,Derivatives,490.4,169.1,321.3
2026-02-09,Advisory,109.1,39.1,70.0
2026-02-09,Bond/Fund Distribution,270.5,148.3,122.2
2026-02-10,Equity Brokerage,1259.5,475.7,783.8
2026-02-10,Margin Lending,850.9,472.4,378.5
2026-02-10,Derivatives,312.3,98.1,214.3
2026-02-10,Advisory,144.6,55.2,89.4
2026-02-10,Bond/Fund Distribution,233.9,112.0,121.8
2026-02-11,Equity Brokerage,1289.8,672.5,617.3
2026-02-11,Margin Lending,895.8,365.2,530.6
2026-02-11,Derivatives,426.8,259.4,167.4
2026-02-11,Advisory,35.4,14.9,20.5
2026-02-11,Bond/Fund Distribution,250.0,78.3,171.7
2026-02-12,Equity Brokerage,1160.6,422.8,737.8
2026-02-12,Margin Lending,864.6,371.5,493.1
2026-02-12,Derivatives,373.5,137.6,235.9
2026-02-12,Advisory,306.3,97.2,209.0
2026-02-12,Bond/Fund Distribution,195.0,107.9,87.1
2026-02-13,Equity Brokerage,1213.3,610.8,602.5
2026-02-13,Margin Lending,1028.6,439.9,588.7
2026-02-13,Derivatives,272.2,106.3,165.9
2026-02-13,Advisory,347.1,159.6,187.5
2026-02-13,Bond/Fund Distribution,289.7,116.6,173.1
2026-02-14,Equity Brokerage,1161.8,637.5,524.3
2026-02-14,Margin Lending,968.3,523.4,444.9
2026-02-14,Derivatives,420.9,174.8,246.0
2026-02-14,Advisory,194.7,62.2,132.5
2026-02-14,Bond/Fund Distribution,152.5,54.1,98.4
2026-02-15,Equity Brokerage,1331.0,389.5,941.6
2026-02-15,Margin Lending,1021.9,382.5,639.4
2026-02-15,Derivatives,317.2,132.7,184.6
2026-02-15,Advisory,127.6,41.6,86.0
2026-02-15,Bond/Fund Distribution,189.6,77.9,111.7
2026-02-16,Equity Brokerage,1176.6,661.4,515.3
2026-02-16,Margin Lending,1040.3,296.3,744.0
2026-02-16,Derivatives,401.6,185.2,216.4
2026-02-16,Advisory,225.3,99.5,125.8
2026-02-16,Bond/Fund Distribution,251.9,83.5,168.5
2026-02-17,Equity Brokerage,1258.5,737.9,520.6
